gene	a	b
PYCRL	0.28814005341007	0.00914277495177951
PYGB	0.249302440773561	0.0176594069960543
PYGL	0.249302440773561	0.0176594069960543
PYHIN1	0.944710246349563	0.0296390152503892
PYROXD1	0.944710246349563	0.0296390152503892
PYY	0.28814005341007	0.00914277495177951
QARS	0.249302440773561	0.0176594069960543
QDPR	0.944710246349563	0.0296390152503892
QKI	0.944710246349563	0.0296390152503892
QPCTL	0.944710246349563	0.0296390152503892
QPRT	0.28814005341007	0.00914277495177951
QRFPR	0.944710246349563	0.0296390152503892
QRICH1	0.249302440773561	0.0176594069960543
QRICH2	0.249302440773561	0.0176594069960543
QRSL1	0.249302440773561	0.0176594069960543
QSER1	0.249302440773561	0.0176594069960543
QSOX1	0.249302440773561	0.0176594069960543
QSOX2	0.249302440773561	0.0176594069960543
QTRT1	0.944710246349563	0.0296390152503892
QTRTD1	0.944710246349563	0.0296390152503892
R3HCC1	0.944710246349563	0.0296390152503892
R3HCC1L	0.944710246349563	0.0296390152503892
R3HDM1	0.249302440773561	0.0176594069960543
R3HDM2	0.249302440773561	0.0176594069960543
R3HDM4	0.28814005341007	0.00914277495177951
R3HDML	0.28814005341007	0.00914277495177951
RAB11B	0.28814005341007	0.00914277495177951
RAB11FIP1	0.249302440773561	0.0176594069960543
RAB11FIP2	0.944710246349563	0.0296390152503892
RAB11FIP3	0.249302440773561	0.0176594069960543
RAB11FIP4	0.249302440773561	0.0176594069960543
RAB11FIP5	0.944710246349563	0.0296390152503892
RAB12	0.28814005341007	0.00914277495177951
RAB13	0.28814005341007	0.00914277495177951
RAB15	0.944710246349563	0.0296390152503892
RAB17	0.28814005341007	0.00914277495177951
RAB18	0.28814005341007	0.00914277495177951
RAB19	0.28814005341007	0.00914277495177951
RAB1B	0.28814005341007	0.00914277495177951
RAB20	0.28814005341007	0.00914277495177951
RAB21	0.944710246349563	0.0296390152503892
RAB22A	0.944710246349563	0.0296390152503892
RAB23	0.28814005341007	0.00914277495177951
RAB24	0.944710246349563	0.0296390152503892
RAB26	0.944710246349563	0.0296390152503892
RAB27A	0.28814005341007	0.00914277495177951
RAB27B	0.28814005341007	0.00914277495177951
RAB28	0.28814005341007	0.00914277495177951
RAB2B	0.28814005341007	0.00914277495177951
RAB30	0.28814005341007	0.00914277495177951
RAB31	0.28814005341007	0.00914277495177951
RAB32	0.28814005341007	0.00914277495177951
RAB33B	0.28814005341007	0.00914277495177951
RAB34	0.944710246349563	0.0296390152503892
RAB36	0.944710246349563	0.0296390152503892
RAB37	0.944710246349563	0.0296390152503892
RAB38	0.28814005341007	0.00914277495177951
RAB39A	0.28814005341007	0.00914277495177951
RAB3B	0.28814005341007	0.00914277495177951
RAB3C	0.28814005341007	0.00914277495177951
RAB3D	0.28814005341007	0.00914277495177951
RAB3GAP1	0.249302440773561	0.0176594069960543
RAB3GAP2	0.249302440773561	0.0176594069960543
RAB3IL1	0.944710246349563	0.0296390152503892
RAB3IP	0.249302440773561	0.0176594069960543
RAB40B	0.28814005341007	0.00914277495177951
RAB40C	0.28814005341007	0.00914277495177951
RAB41	0.28814005341007	0.00914277495177951
RAB42	0.28814005341007	0.00914277495177951
RAB43	0.28814005341007	0.00914277495177951
RAB4A	0.944710246349563	0.0296390152503892
RAB5A	0.28814005341007	0.00914277495177951
RAB5B	0.944710246349563	0.0296390152503892
RAB6A	0.28814005341007	0.00914277495177951
RAB6B	0.28814005341007	0.00914277495177951
RAB7L1	0.28814005341007	0.00914277495177951
RAB8B	0.944710246349563	0.0296390152503892
RABAC1	0.28814005341007	0.00914277495177951
RABEP1	0.249302440773561	0.0176594069960543
RABEP2	0.249302440773561	0.0176594069960543
RABEPK	0.944710246349563	0.0296390152503892
RABGAP1	0.249302440773561	0.0176594069960543
RABGAP1L	0.249302440773561	0.0176594069960543
RABGGTA	0.249302440773561	0.0176594069960543
RABGGTB	0.944710246349563	0.0296390152503892
RABIF	0.28814005341007	0.00914277495177951
RABL2A	0.28814005341007	0.00914277495177951
RABL2B	0.28814005341007	0.00914277495177951
RABL3	0.28814005341007	0.00914277495177951
RABL5	0.28814005341007	0.00914277495177951
RABL6	0.249302440773561	0.0176594069960543
RAC1	0.944710246349563	0.0296390152503892
RAC3	0.28814005341007	0.00914277495177951
RACGAP1	0.249302440773561	0.0176594069960543
RAD1	0.28814005341007	0.00914277495177951
RAD17	0.249302440773561	0.0176594069960543
RAD18	0.944710246349563	0.0296390152503892
RAD23A	0.944710246349563	0.0296390152503892
RAD23B	0.944710246349563	0.0296390152503892
RAD50	0.249302440773561	0.0176594069960543
RAD51	0.944710246349563	0.0296390152503892
RAD51AP1	0.944710246349563	0.0296390152503892
RAD51AP2	0.249302440773561	0.0176594069960543
RAD51C	0.944710246349563	0.0296390152503892
RAD51D	0.944710246349563	0.0296390152503892
RAD51L3-RFFL	0.944710246349563	0.0296390152503892
RAD54B	0.249302440773561	0.0176594069960543
RAD54L	0.249302440773561	0.0176594069960543
RAD54L2	0.249302440773561	0.0176594069960543
RAD9A	0.944710246349563	0.0296390152503892
RAD9B	0.944710246349563	0.0296390152503892
RADIL	0.249302440773561	0.0176594069960543
RAE1	0.944710246349563	0.0296390152503892
RAET1G	0.28814005341007	0.00914277495177951
RAF1	0.249302440773561	0.0176594069960543
RAG1	0.944710246349563	0.0296390152503892
RAG2	0.28814005341007	0.00914277495177951
RAI1	0.249302440773561	0.0176594069960543
RAI14	0.249302440773561	0.0176594069960543
RAI2	0.28814005341007	0.00914277495177951
RALB	0.28814005341007	0.00914277495177951
RALBP1	0.249302440773561	0.0176594069960543
RALGAPA1	0.249302440773561	0.0176594069960543
RALGAPA2	0.249302440773561	0.0176594069960543
RALGAPB	0.249302440773561	0.0176594069960543
RALGDS	0.249302440773561	0.0176594069960543
RALGPS1	0.249302440773561	0.0176594069960543
RALGPS2	0.249302440773561	0.0176594069960543
RALY	0.944710246349563	0.0296390152503892
RALYL	0.944710246349563	0.0296390152503892
RAMP1	0.28814005341007	0.00914277495177951
RAMP2	0.28814005341007	0.00914277495177951
RAMP3	0.28814005341007	0.00914277495177951
RANBP1	0.28814005341007	0.00914277495177951
RANBP10	0.249302440773561	0.0176594069960543
RANBP17	0.249302440773561	0.0176594069960543
RANBP2	0.249302440773561	0.0176594069960543
RANBP3	0.249302440773561	0.0176594069960543
RANBP3L	0.249302440773561	0.0176594069960543
RANBP9	0.249302440773561	0.0176594069960543
RANGAP1	0.944710246349563	0.0296390152503892
RAP1A	0.28814005341007	0.00914277495177951
RAP1B	0.28814005341007	0.00914277495177951
RAP1GAP	0.249302440773561	0.0176594069960543
RAP1GAP2	0.249302440773561	0.0176594069960543
RAP1GDS1	0.249302440773561	0.0176594069960543
RAP2C	0.28814005341007	0.00914277495177951
RAPGEF1	0.249302440773561	0.0176594069960543
RAPGEF2	0.249302440773561	0.0176594069960543
RAPGEF3	0.249302440773561	0.0176594069960543
RAPGEF4	0.249302440773561	0.0176594069960543
RAPGEF5	0.249302440773561	0.0176594069960543
RAPGEFL1	0.249302440773561	0.0176594069960543
RAPH1	0.249302440773561	0.0176594069960543
RAPSN	0.944710246349563	0.0296390152503892
RARA	0.944710246349563	0.0296390152503892
RARG	0.944710246349563	0.0296390152503892
RARRES1	0.944710246349563	0.0296390152503892
RARRES2	0.28814005341007	0.00914277495177951
RARRES3	0.28814005341007	0.00914277495177951
RARS	0.249302440773561	0.0176594069960543
RARS2	0.249302440773561	0.0176594069960543
RASA1	0.249302440773561	0.0176594069960543
RASA2	0.249302440773561	0.0176594069960543
RASA3	0.249302440773561	0.0176594069960543
RASAL1	0.249302440773561	0.0176594069960543
RASAL2	0.249302440773561	0.0176594069960543
RASAL3	0.249302440773561	0.0176594069960543
RASD1	0.28814005341007	0.00914277495177951
RASD2	0.28814005341007	0.00914277495177951
RASEF	0.249302440773561	0.0176594069960543
RASGEF1A	0.944710246349563	0.0296390152503892
RASGEF1B	0.249302440773561	0.0176594069960543
RASGEF1C	0.944710246349563	0.0296390152503892
RASGRF1	0.249302440773561	0.0176594069960543
RASGRF2	0.249302440773561	0.0176594069960543
RASGRP1	0.249302440773561	0.0176594069960543
RASGRP2	0.249302440773561	0.0176594069960543
RASGRP3	0.249302440773561	0.0176594069960543
RASGRP4	0.249302440773561	0.0176594069960543
RASIP1	0.249302440773561	0.0176594069960543
RASL10B	0.28814005341007	0.00914277495177951
RASL11A	0.28814005341007	0.00914277495177951
RASL11B	0.28814005341007	0.00914277495177951
RASL12	0.28814005341007	0.00914277495177951
RASSF1	0.944710246349563	0.0296390152503892
RASSF2	0.944710246349563	0.0296390152503892
RASSF3	0.28814005341007	0.00914277495177951
RASSF4	0.944710246349563	0.0296390152503892
RASSF5	0.944710246349563	0.0296390152503892
RASSF7	0.944710246349563	0.0296390152503892
RASSF8	0.944710246349563	0.0296390152503892
RASSF9	0.944710246349563	0.0296390152503892
RAVER2	0.249302440773561	0.0176594069960543
RAX	0.28814005341007	0.00914277495177951
RB1	0.249302440773561	0.0176594069960543
RB1CC1	0.249302440773561	0.0176594069960543
RBAK	0.944710246349563	0.0296390152503892
RBBP4	0.944710246349563	0.0296390152503892
RBBP5	0.249302440773561	0.0176594069960543
RBBP6	0.249302440773561	0.0176594069960543
RBBP7	0.944710246349563	0.0296390152503892
RBBP8	0.249302440773561	0.0176594069960543
RBBP8NL	0.944710246349563	0.0296390152503892
RBBP9	0.28814005341007	0.00914277495177951
RBCK1	0.249302440773561	0.0176594069960543
RBFA	0.944710246349563	0.0296390152503892
RBFOX1	0.249302440773561	0.0176594069960543
RBFOX2	0.944710246349563	0.0296390152503892
RBL1	0.249302440773561	0.0176594069960543
RBL2	0.249302440773561	0.0176594069960543
RBM10	0.249302440773561	0.0176594069960543
RBM11	0.944710246349563	0.0296390152503892
RBM12	0.944710246349563	0.0296390152503892
RBM12B	0.249302440773561	0.0176594069960543
RBM14	0.944710246349563	0.0296390152503892
RBM15	0.249302440773561	0.0176594069960543
RBM18	0.28814005341007	0.00914277495177951
RBM19	0.249302440773561	0.0176594069960543
RBM23	0.249302440773561	0.0176594069960543
RBM24	0.28814005341007	0.00914277495177951
RBM25	0.249302440773561	0.0176594069960543
RBM26	0.249302440773561	0.0176594069960543
RBM27	0.249302440773561	0.0176594069960543
RBM28	0.249302440773561	0.0176594069960543
RBM33	0.249302440773561	0.0176594069960543
RBM34	0.944710246349563	0.0296390152503892
RBM38	0.28814005341007	0.00914277495177951
RBM39	0.249302440773561	0.0176594069960543
RBM41	0.944710246349563	0.0296390152503892
RBM42	0.944710246349563	0.0296390152503892
RBM43	0.28814005341007	0.00914277495177951
RBM45	0.249302440773561	0.0176594069960543
RBM46	0.944710246349563	0.0296390152503892
RBM47	0.944710246349563	0.0296390152503892
RBM48	0.944710246349563	0.0296390152503892
RBM4B	0.944710246349563	0.0296390152503892
RBM5	0.249302440773561	0.0176594069960543
RBM6	0.249302440773561	0.0176594069960543
RBM7	0.28814005341007	0.00914277495177951
RBM8A	0.28814005341007	0.00914277495177951
RBMS1	0.944710246349563	0.0296390152503892
RBMS2	0.944710246349563	0.0296390152503892
RBMS3	0.249302440773561	0.0176594069960543
RBMX	0.944710246349563	0.0296390152503892
RBMXL1	0.944710246349563	0.0296390152503892
RBP1	0.28814005341007	0.00914277495177951
RBP2	0.28814005341007	0.00914277495177951
RBP3	0.944710246349563	0.0296390152503892
RBP4	0.944710246349563	0.0296390152503892
RBP5	0.28814005341007	0.00914277495177951
RBP7	0.28814005341007	0.00914277495177951
RBPJ	0.249302440773561	0.0176594069960543
RBPJL	0.944710246349563	0.0296390152503892
RBPMS2	0.28814005341007	0.00914277495177951
RC3H1	0.249302440773561	0.0176594069960543
RC3H2	0.249302440773561	0.0176594069960543
RCAN1	0.28814005341007	0.00914277495177951
RCAN3	0.28814005341007	0.00914277495177951
RCBTB1	0.944710246349563	0.0296390152503892
RCBTB2	0.944710246349563	0.0296390152503892
RCC1	0.944710246349563	0.0296390152503892
RCC2	0.249302440773561	0.0176594069960543
RCCD1	0.944710246349563	0.0296390152503892
RCE1	0.944710246349563	0.0296390152503892
RCHY1	0.944710246349563	0.0296390152503892
RCL1	0.944710246349563	0.0296390152503892
RCN1	0.28814005341007	0.00914277495177951
RCN2	0.944710246349563	0.0296390152503892
RCN3	0.944710246349563	0.0296390152503892
RCOR2	0.249302440773561	0.0176594069960543
RCOR3	0.944710246349563	0.0296390152503892
RCSD1	0.944710246349563	0.0296390152503892
RCVRN	0.28814005341007	0.00914277495177951
RD3	0.28814005341007	0.00914277495177951
RDH11	0.28814005341007	0.00914277495177951
RDH12	0.944710246349563	0.0296390152503892
RDH13	0.944710246349563	0.0296390152503892
RDH14	0.28814005341007	0.00914277495177951
RDH16	0.28814005341007	0.00914277495177951
RDH5	0.944710246349563	0.0296390152503892
RDH8	0.944710246349563	0.0296390152503892
RDM1	0.28814005341007	0.00914277495177951
RDX	0.249302440773561	0.0176594069960543
REC8	0.249302440773561	0.0176594069960543
RECK	0.249302440773561	0.0176594069960543
RECQL5	0.249302440773561	0.0176594069960543
REEP2	0.28814005341007	0.00914277495177951
REEP3	0.944710246349563	0.0296390152503892
REEP4	0.28814005341007	0.00914277495177951
REEP5	0.28814005341007	0.00914277495177951
REEP6	0.28814005341007	0.00914277495177951
REG1A	0.28814005341007	0.00914277495177951
REG1B	0.28814005341007	0.00914277495177951
REG3A	0.28814005341007	0.00914277495177951
REG3G	0.28814005341007	0.00914277495177951
REG4	0.28814005341007	0.00914277495177951
REL	0.249302440773561	0.0176594069960543
RELA	0.249302440773561	0.0176594069960543
RELB	0.944710246349563	0.0296390152503892
RELL2	0.28814005341007	0.00914277495177951
RELN	0.249302440773561	0.0176594069960543
RELT	0.944710246349563	0.0296390152503892
REM1	0.944710246349563	0.0296390152503892
REN	0.944710246349563	0.0296390152503892
RENBP	0.249302440773561	0.0176594069960543
REPIN1	0.249302440773561	0.0176594069960543
REPS1	0.249302440773561	0.0176594069960543
REPS2	0.249302440773561	0.0176594069960543
RER1	0.28814005341007	0.00914277495177951
RERE	0.249302440773561	0.0176594069960543
RERG	0.944710246349563	0.0296390152503892
REST	0.249302440773561	0.0176594069960543
RET	0.249302440773561	0.0176594069960543
RETN	0.28814005341007	0.00914277495177951
RETNLB	0.28814005341007	0.00914277495177951
REV1	0.249302440773561	0.0176594069960543
REV3L	0.249302440773561	0.0176594069960543
REXO1	0.249302440773561	0.0176594069960543
REXO2	0.944710246349563	0.0296390152503892
REXO4	0.944710246349563	0.0296390152503892
RFC1	0.249302440773561	0.0176594069960543
RFC2	0.944710246349563	0.0296390152503892
RFC3	0.944710246349563	0.0296390152503892
RFC4	0.249302440773561	0.0176594069960543
RFC5	0.944710246349563	0.0296390152503892
RFESD	0.28814005341007	0.00914277495177951
RFFL	0.944710246349563	0.0296390152503892
RFK	0.28814005341007	0.00914277495177951
RFNG	0.28814005341007	0.00914277495177951
RFPL2	0.28814005341007	0.00914277495177951
RFPL3	0.28814005341007	0.00914277495177951
RFT1	0.249302440773561	0.0176594069960543
RFTN1	0.944710246349563	0.0296390152503892
RFTN2	0.944710246349563	0.0296390152503892
RFWD2	0.249302440773561	0.0176594069960543
RFWD3	0.249302440773561	0.0176594069960543
RFX1	0.249302440773561	0.0176594069960543
RFX2	0.249302440773561	0.0176594069960543
RFX3	0.249302440773561	0.0176594069960543
RFX4	0.249302440773561	0.0176594069960543
RFX5	0.249302440773561	0.0176594069960543
RFX6	0.249302440773561	0.0176594069960543
RFX7	0.249302440773561	0.0176594069960543
RFXANK	0.944710246349563	0.0296390152503892
RFXAP	0.28814005341007	0.00914277495177951
RGAG4	0.944710246349563	0.0296390152503892
RGCC	0.28814005341007	0.00914277495177951
RGL1	0.249302440773561	0.0176594069960543
RGL2	0.249302440773561	0.0176594069960543
RGL4	0.944710246349563	0.0296390152503892
RGN	0.28814005341007	0.00914277495177951
RGP1	0.944710246349563	0.0296390152503892
RGR	0.944710246349563	0.0296390152503892
RGS1	0.28814005341007	0.00914277495177951
RGS10	0.28814005341007	0.00914277495177951
RGS12	0.249302440773561	0.0176594069960543
RGS13	0.28814005341007	0.00914277495177951
RGS14	0.249302440773561	0.0176594069960543
RGS16	0.28814005341007	0.00914277495177951
RGS17	0.28814005341007	0.00914277495177951
RGS18	0.28814005341007	0.00914277495177951
RGS2	0.28814005341007	0.00914277495177951
RGS20	0.944710246349563	0.0296390152503892
RGS21	0.28814005341007	0.00914277495177951
RGS3	0.249302440773561	0.0176594069960543
RGS4	0.28814005341007	0.00914277495177951
RGS5	0.28814005341007	0.00914277495177951
RGS6	0.249302440773561	0.0176594069960543
RGS7	0.249302440773561	0.0176594069960543
RGS7BP	0.944710246349563	0.0296390152503892
RGS8	0.28814005341007	0.00914277495177951
RGS9	0.249302440773561	0.0176594069960543
RHAG	0.944710246349563	0.0296390152503892
RHBDD1	0.28814005341007	0.00914277495177951
RHBDD2	0.28814005341007	0.00914277495177951
RHBDF1	0.249302440773561	0.0176594069960543
RHBDF2	0.249302440773561	0.0176594069960543
RHBDL1	0.944710246349563	0.0296390152503892
RHBDL3	0.944710246349563	0.0296390152503892
RHBG	0.944710246349563	0.0296390152503892
RHCE	0.944710246349563	0.0296390152503892
RHCG	0.944710246349563	0.0296390152503892
RHEBL1	0.28814005341007	0.00914277495177951
RHO	0.28814005341007	0.00914277495177951
RHOBTB1	0.249302440773561	0.0176594069960543
RHOBTB2	0.249302440773561	0.0176594069960543
RHOBTB3	0.944710246349563	0.0296390152503892
RHOD	0.28814005341007	0.00914277495177951
RHOF	0.28814005341007	0.00914277495177951
RHOG	0.28814005341007	0.00914277495177951
RHOH	0.28814005341007	0.00914277495177951
RHOJ	0.28814005341007	0.00914277495177951
RHOQ	0.28814005341007	0.00914277495177951
RHOT1	0.249302440773561	0.0176594069960543
RHOT2	0.249302440773561	0.0176594069960543
RHOU	0.28814005341007	0.00914277495177951
RHOV	0.28814005341007	0.00914277495177951
RIBC1	0.944710246349563	0.0296390152503892
RIBC2	0.944710246349563	0.0296390152503892
RIC3	0.944710246349563	0.0296390152503892
RIC8A	0.944710246349563	0.0296390152503892
RIC8B	0.944710246349563	0.0296390152503892
RICTOR	0.249302440773561	0.0176594069960543
RIF1	0.249302440773561	0.0176594069960543
RILP	0.944710246349563	0.0296390152503892
RILPL1	0.944710246349563	0.0296390152503892
RILPL2	0.28814005341007	0.00914277495177951
RIMBP2	0.249302440773561	0.0176594069960543
RIMKLA	0.944710246349563	0.0296390152503892
RIMKLB	0.944710246349563	0.0296390152503892
RIMS1	0.249302440773561	0.0176594069960543
RIMS2	0.249302440773561	0.0176594069960543
RIMS3	0.28814005341007	0.00914277495177951
RIMS4	0.28814005341007	0.00914277495177951
RIN1	0.249302440773561	0.0176594069960543
RIN2	0.249302440773561	0.0176594069960543
RIN3	0.249302440773561	0.0176594069960543
RING1	0.944710246349563	0.0296390152503892
RINL	0.249302440773561	0.0176594069960543
RINT1	0.249302440773561	0.0176594069960543
RIOK1	0.944710246349563	0.0296390152503892
RIOK2	0.944710246349563	0.0296390152503892
RIOK3	0.249302440773561	0.0176594069960543
RIPK1	0.944710246349563	0.0296390152503892
RIPK2	0.944710246349563	0.0296390152503892
RIPPLY1	0.28814005341007	0.00914277495177951
RIPPLY2	0.28814005341007	0.00914277495177951
RIPPLY3	0.28814005341007	0.00914277495177951
RIT1	0.944710246349563	0.0296390152503892
RIT2	0.28814005341007	0.00914277495177951
RLBP1	0.944710246349563	0.0296390152503892
RLIM	0.249302440773561	0.0176594069960543
RLN1	0.28814005341007	0.00914277495177951
RLN2	0.28814005341007	0.00914277495177951
RLN3	0.28814005341007	0.00914277495177951
RLTPR	0.249302440773561	0.0176594069960543
RMDN1	0.944710246349563	0.0296390152503892
RMDN3	0.249302440773561	0.0176594069960543
RMI1	0.944710246349563	0.0296390152503892
RMI2	0.28814005341007	0.00914277495177951
RMND1	0.944710246349563	0.0296390152503892
RMND5A	0.944710246349563	0.0296390152503892
RNASE1	0.28814005341007	0.00914277495177951
RNASE11	0.28814005341007	0.00914277495177951
RNASE4	0.28814005341007	0.00914277495177951
RNASE6	0.28814005341007	0.00914277495177951
RNASE7	0.28814005341007	0.00914277495177951
RNASEH1	0.944710246349563	0.0296390152503892
RNASEH2A	0.944710246349563	0.0296390152503892
RNASEH2B	0.944710246349563	0.0296390152503892
RNASEH2C	0.28814005341007	0.00914277495177951
RNASET2	0.944710246349563	0.0296390152503892
RND1	0.28814005341007	0.00914277495177951
RND2	0.944710246349563	0.0296390152503892
RNF103	0.249302440773561	0.0176594069960543
RNF11	0.28814005341007	0.00914277495177951
RNF111	0.249302440773561	0.0176594069960543
RNF112	0.944710246349563	0.0296390152503892
RNF113B	0.28814005341007	0.00914277495177951
RNF114	0.28814005341007	0.00914277495177951
RNF115	0.944710246349563	0.0296390152503892
RNF121	0.944710246349563	0.0296390152503892
RNF122	0.28814005341007	0.00914277495177951
RNF123	0.249302440773561	0.0176594069960543
RNF125	0.28814005341007	0.00914277495177951
RNF128	0.944710246349563	0.0296390152503892
RNF13	0.28814005341007	0.00914277495177951
RNF130	0.944710246349563	0.0296390152503892
RNF135	0.944710246349563	0.0296390152503892
RNF138	0.28814005341007	0.00914277495177951
RNF139	0.944710246349563	0.0296390152503892
RNF14	0.944710246349563	0.0296390152503892
RNF141	0.28814005341007	0.00914277495177951
RNF144A	0.944710246349563	0.0296390152503892
RNF144B	0.944710246349563	0.0296390152503892
RNF145	0.249302440773561	0.0176594069960543
RNF146	0.944710246349563	0.0296390152503892
RNF149	0.944710246349563	0.0296390152503892
RNF150	0.944710246349563	0.0296390152503892
RNF151	0.28814005341007	0.00914277495177951
RNF152	0.28814005341007	0.00914277495177951
RNF157	0.249302440773561	0.0176594069960543
RNF165	0.944710246349563	0.0296390152503892
RNF167	0.944710246349563	0.0296390152503892
RNF168	0.944710246349563	0.0296390152503892
RNF169	0.249302440773561	0.0176594069960543
RNF170	0.944710246349563	0.0296390152503892
RNF180	0.944710246349563	0.0296390152503892
RNF181	0.28814005341007	0.00914277495177951
RNF182	0.28814005341007	0.00914277495177951
RNF185	0.28814005341007	0.00914277495177951
RNF19A	0.249302440773561	0.0176594069960543
RNF19B	0.249302440773561	0.0176594069960543
RNF20	0.249302440773561	0.0176594069960543
RNF207	0.249302440773561	0.0176594069960543
RNF212	0.944710246349563	0.0296390152503892
RNF214	0.249302440773561	0.0176594069960543
RNF215	0.944710246349563	0.0296390152503892
RNF216	0.249302440773561	0.0176594069960543
RNF217	0.944710246349563	0.0296390152503892
RNF219	0.944710246349563	0.0296390152503892
RNF220	0.249302440773561	0.0176594069960543
RNF24	0.28814005341007	0.00914277495177951
RNF25	0.249302440773561	0.0176594069960543
RNF31	0.249302440773561	0.0176594069960543
RNF34	0.944710246349563	0.0296390152503892
RNF38	0.249302440773561	0.0176594069960543
RNF39	0.944710246349563	0.0296390152503892
RNF4	0.28814005341007	0.00914277495177951
RNF40	0.249302440773561	0.0176594069960543
RNF41	0.944710246349563	0.0296390152503892
RNF43	0.249302440773561	0.0176594069960543
RNF44	0.944710246349563	0.0296390152503892
RNF5	0.28814005341007	0.00914277495177951
RNF6	0.249302440773561	0.0176594069960543
RNF7	0.28814005341007	0.00914277495177951
RNF8	0.249302440773561	0.0176594069960543
RNFT1	0.944710246349563	0.0296390152503892
RNFT2	0.944710246349563	0.0296390152503892
RNGTT	0.249302440773561	0.0176594069960543
RNH1	0.944710246349563	0.0296390152503892
RNLS	0.944710246349563	0.0296390152503892
RNMT	0.944710246349563	0.0296390152503892
RNMTL1	0.944710246349563	0.0296390152503892
RNPEP	0.249302440773561	0.0176594069960543
RNPEPL1	0.944710246349563	0.0296390152503892
ROBO1	0.249302440773561	0.0176594069960543
ROBO3	0.249302440773561	0.0176594069960543
ROBO4	0.249302440773561	0.0176594069960543
ROCK1	0.249302440773561	0.0176594069960543
ROCK2	0.249302440773561	0.0176594069960543
ROGDI	0.944710246349563	0.0296390152503892
ROM1	0.28814005341007	0.00914277495177951
ROMO1	0.28814005341007	0.00914277495177951
ROPN1	0.28814005341007	0.00914277495177951
ROR1	0.249302440773561	0.0176594069960543
ROR2	0.249302440773561	0.0176594069960543
RORA	0.249302440773561	0.0176594069960543
RP1	0.249302440773561	0.0176594069960543
RP1-127H14.3	0.28814005341007	0.00914277495177951
RP11-108K14.8	0.944710246349563	0.0296390152503892
RP11-404P21.8	0.28814005341007	0.00914277495177951
RP11-73M18.2	0.249302440773561	0.0176594069960543
RP5-1052I5.2	0.944710246349563	0.0296390152503892
RP9	0.944710246349563	0.0296390152503892
RPA1	0.249302440773561	0.0176594069960543
RPA2	0.28814005341007	0.00914277495177951
RPA3	0.28814005341007	0.00914277495177951
RPAIN	0.28814005341007	0.00914277495177951
RPAP1	0.249302440773561	0.0176594069960543
RPAP2	0.249302440773561	0.0176594069960543
RPAP3	0.249302440773561	0.0176594069960543
RPE	0.28814005341007	0.00914277495177951
RPE65	0.944710246349563	0.0296390152503892
RPF1	0.944710246349563	0.0296390152503892
RPF2	0.944710246349563	0.0296390152503892
RPGRIP1	0.249302440773561	0.0176594069960543
RPGRIP1L	0.249302440773561	0.0176594069960543
RPH3A	0.249302440773561	0.0176594069960543
RPH3AL	0.944710246349563	0.0296390152503892
RPIA	0.944710246349563	0.0296390152503892
RPL10A	0.28814005341007	0.00914277495177951
RPL12	0.28814005341007	0.00914277495177951
RPL13A	0.944710246349563	0.0296390152503892
RPL14	0.28814005341007	0.00914277495177951
RPL17-C18orf32	0.944710246349563	0.0296390152503892
RPL21	0.28814005341007	0.00914277495177951
RPL22	0.28814005341007	0.00914277495177951
RPL22L1	0.28814005341007	0.00914277495177951
RPL23	0.28814005341007	0.00914277495177951
RPL24	0.28814005341007	0.00914277495177951
RPL26L1	0.28814005341007	0.00914277495177951
RPL29	0.28814005341007	0.00914277495177951
RPL3	0.944710246349563	0.0296390152503892
RPL34	0.28814005341007	0.00914277495177951
RPL35	0.28814005341007	0.00914277495177951
RPL36AL	0.28814005341007	0.00914277495177951
RPL37	0.28814005341007	0.00914277495177951
RPL37A	0.28814005341007	0.00914277495177951
RPL41	0.28814005341007	0.00914277495177951
RPL7L1	0.944710246349563	0.0296390152503892
RPLP0	0.944710246349563	0.0296390152503892
RPLP1	0.28814005341007	0.00914277495177951
RPN1	0.944710246349563	0.0296390152503892
RPN2	0.249302440773561	0.0176594069960543
RPP14	0.28814005341007	0.00914277495177951
RPP21	0.28814005341007	0.00914277495177951
RPP30	0.944710246349563	0.0296390152503892
RPP38	0.28814005341007	0.00914277495177951
RPP40	0.944710246349563	0.0296390152503892
RPRD1A	0.944710246349563	0.0296390152503892
RPRD1B	0.944710246349563	0.0296390152503892
RPS13	0.28814005341007	0.00914277495177951
RPS16	0.28814005341007	0.00914277495177951
RPS19BP1	0.28814005341007	0.00914277495177951
RPS2	0.28814005341007	0.00914277495177951
RPS20	0.28814005341007	0.00914277495177951
RPS21	0.28814005341007	0.00914277495177951
RPS24	0.28814005341007	0.00914277495177951
RPS27L	0.28814005341007	0.00914277495177951
RPS29	0.28814005341007	0.00914277495177951
RPS3	0.28814005341007	0.00914277495177951
RPS6KA1	0.249302440773561	0.0176594069960543
RPS6KA2	0.249302440773561	0.0176594069960543
RPS6KA4	0.249302440773561	0.0176594069960543
RPS6KA5	0.249302440773561	0.0176594069960543
RPS6KA6	0.249302440773561	0.0176594069960543
RPS6KB1	0.249302440773561	0.0176594069960543
RPS6KB2	0.944710246349563	0.0296390152503892
RPS6KC1	0.249302440773561	0.0176594069960543
RPS6KL1	0.944710246349563	0.0296390152503892
RPSA	0.28814005341007	0.00914277495177951
RPTOR	0.249302440773561	0.0176594069960543
RPUSD1	0.28814005341007	0.00914277495177951
RPUSD2	0.944710246349563	0.0296390152503892
